pathway,pval,padj,log2err,ES,NES,size,leadingEdge
5991308_Signaling_by_SCF-KIT,0.0993350428294053,0.245613228261736,0.287805130535564,-0.280815725574489,-1.29240588257632,79,12912 17444 21682 18750 20662 14360 56458 22084 56717 77647 12402 15370 16452 78757 18708 20848 18706 54401 16818 16923 12524 58988 16653 20850 75778 20851 74769
5991310_Signaling_by_Leptin,0.689655172413793,0.834317540527083,0.0583452776743612,0.281698222184188,0.806832736021863,16,12534 26417 15461
5991311_FCERI_mediated_MAPK_activation,0.356294536817102,0.557956225493347,0.108820126769161,-0.3037607531146,-1.0939732970184,27,17444 20662 18803 16797 224105 14281 54401 16653 16822 18479 26419
5991312_FRS-mediated_FGFR1_signaling,0.48987108655617,0.670711347481111,0.0758886900606117,0.343264137938334,0.994067409091289,17,12534 26417 64654 15461
5991313_FRS-mediated_FGFR2_signaling,0.430127041742287,0.623285849952517,0.0819778796501272,0.359967468175898,1.03100947877947,16,12534 26417 64654 15461
5991314_FRS-mediated_FGFR3_signaling,0.422867513611615,0.621053541294252,0.0828962134571565,0.374125242085611,1.05036965062854,15,12534 26417 64654 15461
5991315_FRS2-mediated_FGFR4_signaling,0.422867513611615,0.621053541294252,0.0828962134571565,0.374125242085611,1.05036965062854,15,12534 26417 64654 15461
5991321_MAP_kinase_activation_in_TLR_cascade,0.419672131147541,0.619786520450339,0.0778840111977068,0.305500203554628,1.02849569193658,31,12534 17164 73086 67603 26399 26417 72349 102626 26409 108960 16179
5991322_MyD88:Mal_cascade_initiated_on_plasma_membrane,0.400510204081633,0.600919251170428,0.105920292736253,-0.251313915494186,-1.04389736674533,48,19094 12912 18035 20112 16150
5991323_Activated_TLR4_signalling,0.0141737374793648,0.0664464813032622,0.380730400722792,-0.366935300107454,-1.5898854895473,60,56489 19094 12912 18035 20112 54131 16150 11796 11797 67245 54123 319520 12370 56480
5991324_Toll_Like_Receptor_4_TLR4_Cascade,0.00887097933926627,0.04296193299843,0.380730400722792,-0.362767439433428,-1.57559341553246,62,56489 19094 12912 18035 20112 54131 16150 11796 11797 67245 54123 319520 12370 56480 19697 14281 16803 22031 26416
5991325_Toll-Like_Receptors_Cascades,0.00538423442446059,0.030632634686737,0.407017918923954,-0.371955703233887,-1.66813045589991,72,56489 19094 12912 18035 20112 19141 54131 16150 13040 11796 11797 67245 54123 319520 12370 56480 19697 170743 14281 16803
5991326_Toll_Like_Receptor_TLR1:TLR2_Cascade,0.400510204081633,0.600919251170428,0.105920292736253,-0.251313915494186,-1.04389736674533,48,19094 12912 18035 20112 16150
5991327_Toll_Like_Receptor_2_TLR2_Cascade,0.400510204081633,0.600919251170428,0.105920292736253,-0.251313915494186,-1.04389736674533,48,19094 12912 18035 20112 16150
5991328_Toll_Like_Receptor_TLR6:TLR2_Cascade,0.400510204081633,0.600919251170428,0.105920292736253,-0.251313915494186,-1.04389736674533,48,19094 12912 18035 20112 16150
5991329_TRAF6_Mediated_Induction_of_proinflammatory_cytokines,0.202020202020202,0.384363111635839,0.155241966228839,-0.311068095221171,-1.20437201919184,37,19094 12912 18035 20112 16150
5991330_TRIF-mediated_TLR3_TLR4_signaling_,0.00784882279922953,0.0403457031609518,0.380730400722792,-0.403084335039289,-1.69659347272855,51,56489 19094 12912 18035 20112 54131 16150 11796 11797 54123 319520 12370 56480
5991331_MyD88-independent_TLR3_TLR4_cascade_,0.00784882279922953,0.0403457031609518,0.380730400722792,-0.403084335039289,-1.69659347272855,51,56489 19094 12912 18035 20112 54131 16150 11796 11797 54123 319520 12370 56480
5991332_Toll_Like_Receptor_3_TLR3_Cascade,0.00784882279922953,0.0403457031609518,0.380730400722792,-0.403084335039289,-1.69659347272855,51,56489 19094 12912 18035 20112 54131 16150 11796 11797 54123 319520 12370 56480
5991333_TRAF6_mediated_induction_of_NFkB_and_MAP_kinases_upon_TLR7_8_or_9_activation,0.208020050125313,0.390750479813061,0.152144922367565,-0.2919769110385,-1.185431406962,43,19094 12912 18035 20112 16150 67245 319520 19697 170743 14281
5991334_MyD88_dependent_cascade_initiated_on_endosome,0.164179104477612,0.336394948335247,0.172324344900946,-0.308868357307458,-1.26598569014144,44,19094 12912 18035 20112 16150 67245 54123 319520 19697 170743 14281
5991335_Toll_Like_Receptor_9_TLR9_Cascade,0.168765743073048,0.341023191175193,0.170932335370056,-0.300803140628964,-1.23926833014941,46,19094 12912 18035 20112 16150 67245 54123 319520 19697 170743 14281
5991336_Toll_Like_Receptor_7_8_TLR7_8_Cascade,0.164179104477612,0.336394948335247,0.172324344900946,-0.308868357307458,-1.26598569014144,44,19094 12912 18035 20112 16150 67245 54123 319520 19697 170743 14281
5991337_MyD88_cascade_initiated_on_plasma_membrane,0.266666666666667,0.465079365079365,0.131457611642763,-0.278625257606744,-1.13389685797117,42,19094 12912 18035 20112 16150
5991338_Toll_Like_Receptor_10_TLR10_Cascade,0.266666666666667,0.465079365079365,0.131457611642763,-0.278625257606744,-1.13389685797117,42,19094 12912 18035 20112 16150
5991339_Toll_Like_Receptor_5_TLR5_Cascade,0.266666666666667,0.465079365079365,0.131457611642763,-0.278625257606744,-1.13389685797117,42,19094 12912 18035 20112 16150
5991341_Signal_transduction_by_L1,0.116152450090744,0.265880217785844,0.175204047558551,0.495926119698269,1.39232985772674,15,16412 16410 26417 18186 22325 19353 13000 13001
5991342_L1CAM_interactions,0.239600665557404,0.43199089649713,0.11146266692298,0.318907157155308,1.16911892314754,49,71653 16412 16410 11658 73086 12661 11773 26417 16571 12934 226519 18186 22325 19353 11465 232910 13000
5991344_Repair_synthesis_of_patch_~27-30_bases_long_by_DNA_polymerase,0.000111690450699079,0.00130901208219321,0.538434096309916,0.748407755653039,2.10118084642118,15,69263 68240 72151 106344 19891 19687 18973 18972 69745 18538 18971 19718
5991345_Formation_of_transcription-coupled_NER_TC-NER_repair_complex,0.932279909706546,0.960982976965999,0.0544555953940371,-0.180418221812525,-0.611476269357701,21,20020 13871 14884 22592 71991 13872
5991346_Transcription-coupled_NER_TC-NER_,0.00546971055997851,0.0308197152706481,0.407017918923954,0.501636686189791,1.75947378362569,37,69263 68240 72151 106344 19891 19687 14885 18973 16881 18972 17420 69745 18538 69833 18971 66671 19718
5991347_Dual_incision_reaction_in_TC-NER,0.932279909706546,0.960982976965999,0.0544555953940371,-0.180418221812525,-0.611476269357701,21,20020 13871 14884 22592 71991 13872
5991348_Gap-filling_DNA_repair_synthesis_and_ligation_in_TC-NER,0.000136282215865048,0.0014789144166096,0.518848077743792,0.753033176653084,2.15681807830857,16,69263 68240 72151 106344 19891 19687 18973 16881 18972 69745 18538 18971 19718
5991352_Base_Excision_Repair,0.000513467714015474,0.00442488353548629,0.477270815362862,0.646830777049759,2.03122559208675,24,69263 68240 72151 106344 19891 19687 16881 18972 69745 18538 72774 14156 268395 18971 19718
5991355_Repair_synthesis_for_gap-filling_by_DNA_polymerase_in_TC-NER,0.000111690450699079,0.00130901208219321,0.538434096309916,0.748407755653039,2.10118084642118,15,69263 68240 72151 106344 19891 19687 18973 18972 69745 18538 18971 19718
5991357_Translesion_synthesis_by_Y_family_DNA_polymerases_bypasses_lesions_on_DNA_template,0.00222064553752073,0.015491646249847,0.431707695803346,0.574746401695944,1.90231299719229,29,68026 69263 68240 72151 106344 19891 27015 19687 18972 80905 69745 18538 22230 217365 18971 19718
5991358_DNA_Damage_Bypass,0.000267775803216611,0.00265960374042261,0.49849310876659,0.581422000387421,2.03931808631283,37,68026 69263 76843 68240 72151 58206 106344 19891 27015 19687 18972 80905 69745 18538 58186 13194 22230 217365 18971 19718
5991359_Translesion_Synthesis_by_POLH,0.00102329611533328,0.00810339896736894,0.45505986738723,0.711468403381811,2.03776933358962,16,69263 68240 72151 106344 19891 19687 80905 18538 22230 217365 19718
5991361_Resolution_of_Abasic_Sites_AP_sites_,0.000513467714015474,0.00442488353548629,0.477270815362862,0.646830777049759,2.03122559208675,24,69263 68240 72151 106344 19891 19687 16881 18972 69745 18538 72774 14156 268395 18971 19718
5991364_PCNA-Dependent_Long_Patch_Base_Excision_Repair,0.000265672644515834,0.00265960374042261,0.49849310876659,0.742481436754735,2.12659605878014,16,69263 68240 72151 106344 19891 19687 16881 18972 69745 18538 14156 18971 19718
5991365_Resolution_of_AP_sites_via_the_multiple-nucleotide_patch_replacement_pathway,0.000474633060310112,0.00424259055308042,0.49849310876659,0.712325386949877,2.06284133288174,17,69263 68240 72151 106344 19891 19687 16881 18972 69745 18538 14156 18971 19718
5991370_Calmodulin_induced_events,0.119638826185102,0.270068711245182,0.193813302725311,-0.397416303196429,-1.34692957296185,21,12912 18750 11512 11513
5991373_Post_NMDA_receptor_activation_events,0.264976958525346,0.465079365079365,0.126875729929857,-0.340885282333551,-1.18451894644031,23,12912 20112 100986 109880 13385 104111 20111 18749
5991374_Activation_of_NMDA_receptor_upon_glutamate_binding_and_postsynaptic_events,0.331742243436754,0.532243415077203,0.11378726182188,-0.319295084808959,-1.12292415407936,25,12912 20112 100986 109880 13385 104111 20111 18749
5991375_Neurotransmitter_Receptor_Binding_And_Downstream_Transmission_In_The_Postsynaptic_Cell,0.212765957446809,0.394559655265284,0.155241966228839,-0.263999565069373,-1.1712583948283,67,18751 12912 20112 18750 11512 11513 100986 54393 13383 109880 18195 13385 104111 53310
5991379_Glucagon_signaling_in_metabolic_regulation,0.230633802816901,0.425004429090265,0.11776578836269,0.391551487685685,1.22015918000145,23,14696 14702 14700 19088 66066 14683 19087 19084 14693
5991380_Integration_of_energy_metabolism,0.180921052631579,0.356968810916179,0.130105630751129,0.329528598022681,1.22304361173662,51,17118 20525 14696 11739 14702 14700 14682 107566 19088 223864 66066 21881 14104 14683 19087 16514 19084 14693
5991381_DARPP-32_events,0.343012704174229,0.543257958502968,0.0946646223153342,0.388683651880926,1.11325762676986,16,19055 19088 19057 12315 19087 19084 12314 12313 19085 12568
5991382_Vasopressin_regulates_renal_water_homeostasis_via_Aquaporins,0.873614190687361,0.925746683079193,0.0566484183613995,-0.226199289253467,-0.69831560873075,16,11512 11513 104111 11828 18749
5991383_Aquaporin-mediated_transport,0.638297872340426,0.79414554817726,0.0609039347452418,0.281176106232729,0.856446192408996,20,64008 19088 53869 14683 19087 19084 19085 66333
5991386_Formation_of_RNA_Pol_II_elongation_complex_,0.791878172588833,0.883770055314843,0.0678338263479455,-0.20805066680243,-0.7761306064909,32,12455 72949 20020 13871 67655 14884 20924
5991387_RNA_Polymerase_II_Transcription_Elongation,0.791878172588833,0.883770055314843,0.0678338263479455,-0.20805066680243,-0.7761306064909,32,12455 72949 20020 13871 67655 14884 20924
5991388_Formation_of_the_Early_Elongation_Complex,0.914236706689537,0.953278843630015,0.0427591434738678,0.193051209120663,0.615636297385535,25,14885 68705 27632 17420 69833 66671 68092 209357 20021
5991389_Elongation_arrest_and_recovery,0.602708803611738,0.769471370188407,0.0756946307932749,-0.266071277582593,-0.901772950453425,21,12455 72949 20020 67655 20924
5991393_E2F_mediated_regulation_of_DNA_replication,1.95050128284852e-08,5.44282738928206e-07,0.73376198835648,0.771667151302997,2.48991355650572,26,20135 13555 12534 21781 18968 67141 13361 23834 56452 268697 66634 19645 19075 19076 12544 18538 22171 50793 18392 12447
5991398_Intrinsic_Pathway_for_Apoptosis,6.10571669075875e-06,9.41565784417007e-05,0.610526878385931,0.680529431112813,2.26845809593286,30,58801 12043 12367 14940 14942 12018 12125 14944 11783 22628 22627 14939 14941 14943 13063 19057 11651 68097 12028
5991407_G_alpha_12_13_signalling_events,0.0761670761670762,0.209548857436181,0.257206466468838,-0.339831579895037,-1.37289975984674,41,102098 171207 20662 101497 19877 16801 30938 75547 18708 226970 18706 213498
5991408_GPCR_downstream_signaling,0.186141304347826,0.364812054675004,0.114750719227023,0.246912004946123,1.16707397791534,211,12772 12774 80901 58861 12766 14062 16952 16995 140795 19217 16443 14702 57257 17207 20304 70086 14682 14676 12773 233079 14064 13605 14767 19218 78826 20305 21844 11853 11651
"5991410_Platelet_activation,_signaling_and_aggregation",0.0780346820809249,0.21268987767173,0.276500599254472,-0.251434220136052,-1.24811559693925,115,109711 18751 14083 16439 13139 18750 15234 20912 20662 14360 56508 16797 104418 11820 192176 16440 18708 18755 18706 12988 16818 18761 12759 320207 26416 19395 16822 21390 12928 70945 74769 11806 110524 20909 56077 18753 216869
5991411_Hemostasis,0.107329842931937,0.252591517904077,0.153158808683073,0.2512287226416,1.21726242664428,256,12505 14062 22339 20720 12215 73804 26934 19363 11727 234779 16412 11640 22390 228421 13449 56248 110033 20501 11674 14702 13660 16551 57257 229841 19419 14127 109689 14682 19073 21809 14676 16580 22330 80879 26417 22041 21803 14064 15461 12491 16571 19128 19088 223864
5991412_Response_to_elevated_platelet_cytosolic_Ca2+,0.127226463104326,0.27989119355083,0.199915231309662,-0.305927549363841,-1.28764471886224,50,109711 18751 18750 15234 20912 11820 192176
5991413_Integrin_cell_surface_interactions,0.0988654781199352,0.245613228261736,0.179782316298324,0.397375956638075,1.38421726388249,35,12505 12215 16412 16410 20750
5991414_Extracellular_matrix_organization,0.0169855184306745,0.0737297318546314,0.352487857583619,0.346625157430587,1.50096961025915,117,16776 26432 12505 12215 19280 16404 16412 11501 16410 20750 14114 12367 11502 18550 16998 56693 21809 13518 21803 18453 20971 16423
5991416_Cell_surface_interactions_at_the_vascular_wall,0.366174055829228,0.565696905580534,0.0852884689790502,0.289439154214046,1.06861549359139,50,12505 12215 11727 16412 13449 20501 14127 80879 15461 19128 16423
5991417_GPVI-mediated_activation_cascade,0.618721461187215,0.781596157456662,0.0749278818393739,-0.269406004450234,-0.892549832786383,20,14360 16797 18708 18706 16818 320207 16822 74769
5991419_G_alpha_q_signalling_events,0.165109034267913,0.337121582163752,0.132846300606183,0.296167895960739,1.20818875481538,78,58861 14062 16952 16995 14702 70086 14682 14676 233079 14064 14767 78826 20305
5991421_Effects_of_PIP2_hydrolysis,0.0023084470856116,0.0159147057902164,0.431707695803346,-0.638591779591562,-1.92740824037066,15,16439 13139 104418 16440 18755 18761 19395 110524 56077 18753
5991424_Platelet_homeostasis,0.946987951807229,0.970165978599713,0.0567672387487446,-0.170682462772198,-0.617064908323602,28,16439 16440 54611 20866 26416 241489 18574 58802
5991427_Activation_of_BH3-only_proteins,0.00352879106163513,0.0213182635269916,0.431707695803346,0.663346618346713,1.86236874014243,15,58801 12043 12125 22628 22627 19057 11651 68097
5991448_Regulation_of_APC_C_activators_between_G1_S_and_early_anaphase,0.000171061141140153,0.00179003265550231,0.518848077743792,0.531689249230104,1.98990658861654,54,107995 56150 12534 12236 18817 67141 68612 268697 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 26965 19192
5991449_APC_C-mediated_degradation_of_cell_cycle_proteins,3.69833304529473e-05,0.000504005387102956,0.557332238758646,0.541571806698263,2.07721742476777,59,107995 56150 20877 20878 18005 12534 12236 18817 67141 68612 268697 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 26965 19192
5991450_Regulation_of_mitotic_cell_cycle,3.69833304529473e-05,0.000504005387102956,0.557332238758646,0.541571806698263,2.07721742476777,59,107995 56150 20877 20878 18005 12534 12236 18817 67141 68612 268697 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 26965 19192
5991451_Eukaryotic_Translation_Termination,0.754560530679934,0.865929150525181,0.0499913914024592,0.222782494026042,0.798628333472207,43,14853 100503670 19896 20042 20005 20115 67025 20084 19942 19951 67891 19934 66483 225363 19941 27176 270106 67115 110954 66475 19981 14109 20055 66480 11837 54127 19933 19921 22186 67281 68436 27050 20044 27370 20054 114641 66481 54217 56040 19899 75617
5991454_M_Phase,1.87399723465239e-14,2.1963247590126e-12,0.97599468306432,0.557624682888066,2.55407612886885,173,66336 66977 12442 107995 66442 52276 54392 215387 67629 72415 56150 20877 67121 12615 11799 66468 67849 73804 70454 76044 60411 14211 12534 208628 228421 68014 19348 12236 18817 66934 67141 68612 68298 108000 18141 223921 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 19645 69736 19357 70385 52683 26440 68549 269113 26444 19324 19179 232987 228769 26445 105988 69928 57296 19170
5991456_G2_M_Transition,0.00296872246624242,0.0185106938970269,0.431707695803346,0.417960076765965,1.7034931516552,81,12442 20878 20873 18005 12534 22390 18817 227613 268697 12531 67203 74470 75786 76816 22628 22627 17997 19088 103733 17420 14235 66296 12532 16328 225659 66671 78177 101565 16475 71648 22154 236266 26965 74237
5991457_Mitotic_G2-G2_M_phases,0.000640898951292773,0.00528967303461359,0.477270815362862,0.439208837364733,1.80327431885574,83,12442 20878 13555 20873 18005 12534 22390 18817 227613 13557 268697 12531 67203 74470 75786 76816 22628 22627 17997 19088 103733 17420 14235 66296 12532 16328 225659 66671 78177 101565 16475 71648 22154 236266 26965 74237
5991458_Translation_initiation_complex_formation,1,1,0.0551351763385257,-0.109774436090226,-0.404170584933684,30,13682 20068 13669 16341 75617 73830 66481 20054 27370 20044 27050 54127 66085 20055 14109 18458 66475 55944 13681 27979 13684 20084 67204 78655 13665 20115 20042 26905 22384 66235
5991459_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression,0.980099502487562,0.993611337626185,0.0380056241581377,0.149261209833791,0.562596252286346,57,66235 22384 26905 100503670 19896 20042 20005 20115 13665 78655 67025 67204 20084 19942 13684 27979 19951 67891 19934 66483 13681 55944 19941 27176 270106 67115 110954 66475 18458 19981 14109 20055 66480 11837 66085 54127 19933 19921 22186 67281 68436 27050 20044 27370 20054 114641 66481 73830 54217 56040 19899 75617 16341
5991460_3'_-UTR-mediated_translational_regulation,0.980099502487562,0.993611337626185,0.0380056241581377,0.149261209833791,0.562596252286346,57,66235 22384 26905 100503670 19896 20042 20005 20115 13665 78655 67025 67204 20084 19942 13684 27979 19951 67891 19934 66483 13681 55944 19941 27176 270106 67115 110954 66475 18458 19981 14109 20055 66480 11837 66085 54127 19933 19921 22186 67281 68436 27050 20044 27370 20054 114641 66481 73830 54217 56040 19899 75617 16341
5991461_Peptide_chain_elongation,0.802345058626466,0.888798117873552,0.0476387259290825,0.214593751967488,0.760193178003139,42,100503670 19896 20042 20005 20115 67025 20084 19942 19951 67891 19934 66483 19941 27176 270106 67115 110954 66475 13629 19981 14109 20055 66480 11837 54127 19933 19921 22186 67281 68436 27050 20044 27370 20054 114641 66481 54217 56040 19899 75617
5991462_Eukaryotic_Translation_Elongation,0.676691729323308,0.826127819548872,0.0751181635276302,-0.217575531392447,-0.883360493751654,43,66656 20068 269261 75617 19899 56040 54217 66481 114641 20054 27370 20044 27050 68436 67281 22186 19921 19933 54127 11837 66480 20055 14109 19981 13629 66475 110954 67115 270106 27176 19941 66483 19934 67891 19951 19942 20084 67025 20115 20005 20042 19896
5991464_Activated_NOTCH1_Transmits_Signal_to_the_Nucleus,0.0813186813186813,0.215623290736413,0.234392647294686,-0.447834494796775,-1.44016505752211,18,14357 18128 18222 19165
5991465_Signaling_by_NOTCH1,0.324873096446701,0.525141889873544,0.119348440591015,-0.264879313439624,-1.08664841608203,45,14357 12914 18128 18222 19165 21885 170787 18519 21402 21888 50754 103806
5991466_Signaling_by_NOTCH,0.241293532338309,0.432409816361617,0.139599673451922,-0.27177543342004,-1.16401058104105,55,12912 14357 12914 18128 18222 19165 21885 170787 18519 140484 14595 21402 21888 50754 103806
5991470_Signaling_by_NOTCH2,0.540780141843972,0.720526240321193,0.0689567351672811,0.308876274587945,0.940819306592733,20,19664 208117 14939 59287 225164 18129 226548 13388 22190
5991480_Bile_acid_and_bile_salt_metabolism,0.601382488479263,0.769454450324996,0.0768736734126542,-0.260501147682167,-0.905197616296738,23,17977 17978 101502 20280 108096 17117 15488
"5991487_Gamma_carboxylation,_hypusine_formation_and_arylsulfatase_activation",0.317604355716878,0.521552196297513,0.0992333343771191,0.398943084415075,1.14264242713309,16,18550 11881 19128 208691 105638
5991488_Post-translational_protein_modification,0.84551724137931,0.909124960455552,0.0363018462359236,0.17705684582844,0.820817447770542,188,53618 12189 14537 18550 18141 381903 223921 20443 14425 69080 77371 56375 20444 192156 69736 19357 11881 13478 19128 269113 20334 18701 12579 67422 20448 231727 56459 12144 50935 12764 18700 108687 27392 208691 217664 105638 12091 192193 80294 14827
5991493_PKB-mediated_events,0.611872146118721,0.776097570618119,0.0755015292281669,-0.27105407947924,-0.898009952706727,20,22084 56717 19082 64930 19042 12283 72508
5991495_Post-translational_modification:_synthesis_of_GPI-anchored_proteins,0.986928104575163,0.993611337626185,0.0501934252649434,-0.151699275131198,-0.480776325801417,17,13481 56176 13480 18793 56703
5991497_Synthesis_of_substrates_in_N-glycan_biosythesis,0.79328165374677,0.883770055314843,0.0686325631836726,-0.207662792357632,-0.784623199566902,34,20440 20442 20452 13481 57357 20449 110119
"5991498_Biosynthesis_of_the_N-glycan_precursor_dolichol_lipid-linked_oligosaccharide,_LLO_and_transfer_to_a_nascent_protein",0.692436974789916,0.834913718573849,0.0545680646670941,0.236331966705188,0.836960483597136,41,381903 20443 69080 20444 192156 13478 67422 20448 50935 12764 12091 102580 320438 29858 331026 94181
5991499_Asparagine_N-linked_glycosylation,0.754874651810585,0.865929150525181,0.0749278818393739,-0.191983032345746,-0.874558588232563,77,241230 20440 20442 20452 50907 13481 218811 208211 14595 17158 17155 57357 20449 110119 107895 223774 69162
5991502_Mitotic_Metaphase_and_Anaphase,1.53527509984892e-13,1.12458901063934e-11,0.943632225232838,0.605290660179595,2.64868460844851,123,66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 67141 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991504_Extension_of_Telomeres,1.54127687577219e-05,0.000231586730564744,0.575610261071129,0.708375426859137,2.22449262913006,24,69263 68240 72151 18968 106344 327762 19891 19687 18973 16881 19075 19076 18972 69745 18538 14156 18971 19718 18969
5991505_Telomere_Maintenance,0.000678970504448314,0.00552606549453767,0.477270815362862,0.587568512983635,1.98774459091671,32,69263 68240 72151 18968 106344 327762 19891 19687 18973 16881 19075 19076 18972 69745 18538 14156 18971 19718
5991506_Chromosome_Maintenance,8.40002298409522e-08,2.23472776803423e-06,0.704975715167238,0.645117062803597,2.40855550156558,55,66336 66311 12615 70454 60411 69263 68240 72151 18968 217653 106344 26886 72155 327762 19891 66570 19687 102920 18973 16881 19075 70645 19076 18972 69745 18538 69928 67733 14156 245688 18971 19718 66578 381280
5991507_Respiratory_electron_transport,0.0991735537190083,0.245613228261736,0.181383128498408,0.373055582238562,1.34506971824104,46,68198 110826 230075 66377 66694 12858 66925 13063 66346 67264 66916 66594 110323 66218 68202 12867 595136 72900 78330 12868 66052 66046 68197 68342 12864 17995 12859 66416 17993
"5991508_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.",0.133116883116883,0.289986964708154,0.153158808683073,0.335437494662336,1.28658213041223,59,68198 110826 230075 66377 66694 11950 12858 66925 13063 66346 67264 22228 66916 66594 110323 66218 68202 12867 595136 72900 78330 12868 66052 11957 66046 68197 68342 12864 17995 12859 66416 17993 67942
5991509_Regulation_of_insulin_secretion,0.47887323943662,0.666483095488938,0.0747385227439092,0.316478405584729,0.986215207938149,23,17118 20525 11739 14682 107566 223864
"5991514_Lipid_digestion,_mobilization,_and_transport",0.368794326241135,0.567226968969304,0.0891647117820678,0.35898073973985,1.09343461582715,20,16592 20778 67469 18453 23945 16835
5991515_G_alpha_s_signalling_events,0.340740740740741,0.54112215196226,0.114266502484433,-0.266150096995664,-1.08312778720891,42,56089 18578 11512 51801 11513 54611 22354
5991517_Class_B_2_Secretin_family_receptors_,0.430769230769231,0.623285849952517,0.0925528864684773,-0.317102336923116,-1.01975107009681,18,56089 51801 26364 19206 54598 12921 20287
5991518_GPCR_ligand_binding,0.00794790514925512,0.0404997601518565,0.380730400722792,0.347065500523327,1.53400600807321,134,12772 12774 80901 58861 12766 14062 16952 16995 140795 19217 20304 70086 319757 12773 233079 14064 14767 19218 78826 20305
5991526_mTOR_signalling,0.485714285714286,0.668819815444391,0.0857844408075645,-0.304166709563131,-0.978152134022373,18,22084 56717 19082 64930 19042 12283 72508
5991541_Role_of_phospholipids_in_phagocytosis,0.177383592017738,0.351171570683766,0.155241966228839,-0.423801264032956,-1.27912396413725,15,16439 18803 14130 16440 18708 18706 74769 18753
5991542_Fcgamma_receptor_FCGR_dependent_phagocytosis,0.52970297029703,0.710311076874278,0.0875697115548511,-0.231289599463499,-0.979806975294552,52,14083 16439 14360 18803 14130 15516 16440 242687 17973 18708 22376 18706 68524 18479 12928 74769 80987 18753
5991544_MAPK_targets_Nuclear_events_mediated_by_MAP_kinases,0.249448123620309,0.442959395277276,0.128142916898415,-0.358581383945802,-1.17524803919328,19,19094 12912 20112 319520 14281 26416 26419
5991547_RIG-I_MDA5_mediated_induction_of_IFN-alpha_beta_pathways,0.00630870271963481,0.0342305536454259,0.407017918923954,-0.462632793385889,-1.85921097267205,40,56489 18035 12914 54131 16150 54123 12370 56480 21929 19697 217069 22031 434341 71956 74256 18521
5991550_Cytosolic_sensors_of_pathogen-associated_DNA_,0.0305589032479652,0.107806284054707,0.352487857583619,-0.387453066463748,-1.5267271649409,38,18035 12914 54131 16150 20821 54123 20852 56480 19697 12387
5991553_NOD1_2_Signaling_Pathway,0.67219152854512,0.822347047447683,0.0602484086158019,0.286028647560778,0.828317686532422,17,26399 93765 26409 108960 66589 16179
"5991554_Nucleotide-binding_domain,_leucine_rich_repeat_containing_receptor_NLR_signaling_pathways",0.418487394957983,0.619786520450339,0.0793434960134973,0.308575430073617,1.02859685496897,30,12043 22166 26399 93765 26409 383619 108960 66589 12362 16179
5991555_Interleukin-1_signaling,0.600352112676056,0.769454450324996,0.0635007968065945,0.284829162332663,0.887589316047512,23,26410 26399 93765 26409 108960 66589 16179 16178 26965
5991559_Ca2+_pathway,0.13594470046083,0.292510883440804,0.183023938384487,-0.38342571501019,-1.3323397856103,23,18099 16439 18750 16440 12387 18018 16842 19058
5991560_beta-catenin_independent_WNT_signaling,0.678288431061807,0.826355552187565,0.052805004567129,0.216023795591328,0.86702049402915,73,14702 19055 17463 11773 26440 26444 19179 26409 228769 26445 57296 19170 12315 67151 26442 19177 12314 23996 19353 56513 14369 232910 18797 19192 12313 26564 22190 19172 23997
5991561_Signaling_by_Wnt,0.0246059090058776,0.0924298889579763,0.352487857583619,-0.2653952718197,-1.36066383067154,152,13542 20677 18099 66313 381022 68151 12914 16439 68031 18750 67772 68339 226849 17847 74493 80288 21885 16440 12005 12387 208846 100683 21402 18018 21888 13016 213464 319478 12006 16842 19058 19184 212398 26446 21752 103236 20586 407821 54198 12995 56637
5991568_Activation_of_GABAB_receptors,0.856502242152466,0.913246753246753,0.0580983576873206,-0.201411621295005,-0.69464516279173,22,11512 11513 54393
5991569_GABA_B_receptor_activation,0.856502242152466,0.913246753246753,0.0580983576873206,-0.201411621295005,-0.69464516279173,22,11512 11513 54393
5991570_GABA_receptor_activation,0.938388625592417,0.96472935894238,0.0564118388217596,-0.17283972281528,-0.615080193233909,26,11512 11513 54393
5991572_Regulation_of_Glucokinase_by_Glucokinase_Regulatory_Protein,0.381489841986456,0.579152972549387,0.101350743797099,-0.310592824373436,-1.05266607568325,21,269966 108989 19386 218210 54563 66679 227720
5991573_TGF-beta_receptor_signaling_activates_SMADs,0.0267662790435984,0.0968212316021523,0.352487857583619,-0.440784260794311,-1.56860740047347,26,66313 56424 17127 17128 12402 83814 17131 170749 21813
